unique_key,location,on_street,off_street,borough
3968951,,,,
3899939,,,,
3962834,,,,
3978845,,,85 CLARKSON AVENUE,BROOKLYN
3905010,,,,
3967383,,WOODHAVEN BOULEVARD,,QUEENS
3975330,,,1429 FULTON STREET,BROOKLYN
3892837,,,,
4037652,,,,
3877493,,,1902 BAY AVENUE,BROOKLYN
3940322,,,,
3850670,,BROADWAY,,MANHATTAN
3952648,,CROSS BRONX EXPRESSWAY,,BRONX
4019544,,PARK AVENUE TUNNEL,,MANHATTAN
3944349,,,,
4006243,,,,
3828402,,,,
3956011,,,,
3945985,,,,
3901088,,,,
4045696,,WEST 207TH STREET,,MANHATTAN
3913105,,,336 1ST AVENUE,MANHATTAN
3922584,,,,
3856837,,LONG ISLAND EXPRESSWAY,,QUEENS
4048507,,BELT PARKWAY,,BROOKLYN
3879168,"(40.8431488, -73.8912431)",,,BRONX
3935057,,,,
3856801,,CROSS BRONX EXPRESSWAY,,BRONX
3824668,"(40.66907459999999, -73.8017026)",,,QUEENS
4039734,,,,
3864711,,,,
3857194,,,,
3889208,,,,
3841601,,,,
3856530,,,3074 CONEY ISLAND AVENUE,BROOKLYN
4046426,,,35-17 ASTORIA BOULEVARD NORTH,QUEENS
3937757,,,,
3900693,,,85-01 124TH STREET,QUEENS
3879623,,,,
4013073,,,,
3952138,,,,
3849368,,GATES AVENUE,,BROOKLYN
3845788,"(40.705927, -73.88101999999999)",,,QUEENS
3838039,,,,
4015053,,WHITESTONE EXPRESSWAY,,QUEENS
3842066,,,,
3890705,,,,
4006656,,,,
3855983,"(40.7697138, -73.8357127)",,,QUEENS
3901164,,,,
3957935,,,,
3982484,,,,
3977488,,,,
3868656,,,,
3929517,,,,
3979554,,,111 BRIDGE STREET,BROOKLYN
3999754,,,,
3998217,,LONG ISLAND EXPRESSWAY,,QUEENS
3889671,,,,
4015386,,CLERMONT AVENUE,,BROOKLYN
4048381,,,,
3919505,"(40.703684, -74.01291940000002)",,,MANHATTAN
3867931,,,,
3983792,,,,
3921554,"(40.7454587, -73.980239)",,,MANHATTAN
3829539,,,,
3856443,,,,
3834010,,,,
3977063,,,,
3932002,,,,
3957181,,,,
3992985,,,,
3909943,,,,
3983252,,,,
3990707,,,,
3845783,,,1371 EAST BAY AVENUE,BRONX
3989718,,,,
3825864,,,1954 SHORE PARKWAY NORTH,BROOKLYN
3846909,,,,
4031017,,LINDEN STREET,,QUEENS
3966026,,,,
4052322,,,,
3857278,,,1514 CLOVE ROAD,STATEN ISLAND
4014607,,,,
3872934,,,,
3895925,,,,
3915711,,,,
3821653,,,,
4019186,,,,
3861483,,,,
4054739,,,,
4046827,,,,
3903346,,LONG ISLAND EXPRESSWAY,,QUEENS
3912122,,,184-20 HILLSIDE AVENUE,QUEENS
3860719,,,,
3954519,,,,
3991168,,,,
4014775,,,,
3848944,,,,
4042777,,,,QUEENS
3824687,,,,
3921871,,,,
3848743,,,83-45 BROADWAY,QUEENS
3840437,,,,
3845973,,,,
4020888,,,,
3911729,,,,
3928115,,JACKIE ROBINSON PARKWAY,,QUEENS
3930467,,,,
4007704,,,,
3836989,,,,
3927106,,,,
3979441,,,,
3844322,,CROSS BRONX EXPRESSWAY,,BRONX
3982878,,,,
3984557,,,,
3837797,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3862371,,,85-24 65TH AVENUE,QUEENS
3909735,,CROSS BRONX EXPRESSWAY,,BRONX
3947655,,,,
3869524,,,,
3977610,,CENTRAL PARK WEST,,MANHATTAN
3965932,,,,
3914350,,,,
3933668,,,,
3968156,,,,
3857417,,,25-03 27TH STREET,QUEENS
3929214,,,,
3970447,,,,
4002679,,,,
3916074,,,,
4053065,"(40.7173751, -73.94881579999999)",,,
4008040,,,,
3949363,,,,
4005668,,,,
4050245,,,204 CHARLES AVENUE,STATEN ISLAND
3922397,,,,
4026239,,,,
3829459,,GOWANUS EXPRESSWAY,,BROOKLYN
4041424,"(40.8516527, -73.9596491)",,,
3925823,,BELT PARKWAY,,BROOKLYN
3954465,,,,
3962682,,,,
3887659,,,,
3907561,,LONG ISLAND EXPRESSWAY,,QUEENS
3860209,,,,
3887950,,,,
3967384,,,,QUEENS
3998890,,,,
3914247,,LONG ISLAND EXPRESSWAY,,QUEENS
3883660,,,,
4053871,,,,
4038709,,,,
3965061,,,,
3909572,,,1883 GERRITSEN AVENUE,BROOKLYN
3970527,,,,
3996432,,,5911 AVENUE M,BROOKLYN
4044857,,,,
3971353,,ROBERT F. WAGNER SR. PLACE,,MANHATTAN
3977920,,VAN WYCK EXPRESSWAY,,QUEENS
3908682,,ROBERT F. KENNEDY BRIDGE SOUTHBOUND,,QUEENS
3902712,,,3411 JEROME AVENUE,BRONX
3874223,,,,
4034762,,,241 ATLANTIC AVENUE,BROOKLYN
3821843,,,,
4035376,"(40.55765299999999, -74.20692489999999)",,,STATEN ISLAND
3869364,,,,
3962391,,,,
3840074,,,,
3866302,,GRAND CENTRAL PARKWAY,,QUEENS
3853036,,,,
3943481,,,,
3936456,,,,
3899343,,,,
4015233,,,,
4005498,,,,
3856120,,,,
3875921,,,1442 1ST AVENUE,MANHATTAN
3884241,,,200 EAST 87TH STREET,MANHATTAN
3962058,"(40.6340114, -73.8816466)",,,BROOKLYN
4016520,,,25-43 21ST STREET,QUEENS
4005806,,,,
3893671,,,,
3855742,,57TH STREET,,BROOKLYN
4030204,,,,
3873919,,,499 WEST 133RD STREET,MANHATTAN
3839183,"(40.7565244, -73.9743483)",,,MANHATTAN
4003361,,,,
3886841,,,,
3890534,,,,
3887062,,WHITESTONE BRIDGE (TOLL),,QUEENS
3837286,,,,
4010736,,HENRY HUDSON PARKWAY,,MANHATTAN
3987799,,HASSOCK STREET,,QUEENS
4045371,,BELT PARKWAY,,QUEENS
4055694,"(40.6832957, -73.966527)",,,BROOKLYN
4045486,,,,
3941797,,,,
3983527,,,,
3920394,"(40.7524739, -73.9739429)",,,MANHATTAN
3971384,,MANHATTAN BRIDGE LOWER LEVEL,,MANHATTAN
4012327,,,,
3821316,,,14 CLINTON AVENUE,BROOKLYN
3970316,,,,
3887077,,,,
3837989,,GRAND CENTRAL PARKWAY,,QUEENS
3865762,,,,
3862093,,,,
3970769,,,,
4000249,"(40.6152484, -74.1574632)",,,STATEN ISLAND
4001805,,,,
3835971,,,1367 FOREST AVENUE,STATEN ISLAND
4040387,,LONG ISLAND EXPRESSWAY,,QUEENS
3927259,,CLEARVIEW EXPRESSWAY,,QUEENS
3901234,,,,
3972106,,,,
3886766,,,,
3903301,,,,
3882783,,GRAND CENTRAL PARKWAY,,QUEENS
4018979,,,,
3871432,,WEST 137TH STREET,,MANHATTAN
3850610,,,31-04 28TH AVENUE,QUEENS
3980584,,,,
3882216,,,,
3827424,,BRUCKNER EXPRESSWAY,,BRONX
4044098,,GRAND CENTRAL PARKWAY,,QUEENS
4001028,,,,
3839797,"(40.7584642, -73.98736869999999)",,,MANHATTAN
3876848,,,,
3912306,,,551 WEST 178TH STREET,MANHATTAN
4015024,"(40.7307307, -73.9150231)",,,QUEENS
3915655,,BRUCKNER EXPRESSWAY,,BRONX
3873253,"(40.7716252, -73.8335018)",,,QUEENS
4056016,,BRONX RIVER PARKWAY,,BRONX
4038510,,,,
3944735,,,,
3865556,,,,
3903825,,,,
3947692,,WHITESTONE BRIDGE (TOLL),,QUEENS
3974596,,,,
4051146,,,,
3915689,,,,
3857336,,,1130 BLAKE AVENUE,BROOKLYN
3982847,,,21-17 37TH AVENUE,QUEENS
3874892,"(40.6495108075728, -73.8737446131258)",,,BROOKLYN
3847015,,,,
4020821,,,407 37TH STREET,BROOKLYN
3999457,,,,
3863656,,WEST 132ND STREET,,MANHATTAN
4001159,,,,
3888435,,,,
4035914,,,1481 2ND AVENUE,MANHATTAN
3827940,,,,
3994461,,,,
4033398,,WEST 38TH STREET,,MANHATTAN
3892453,,,1618 MADISON AVENUE,MANHATTAN
4035649,,,,
3928775,,,,
3986925,,,,
3946395,,,,
3958068,,,,
4049492,"(40.71048649999999, -74.0007767)",,,MANHATTAN
4028007,,ASTORIA BOULEVARD NORTH,,QUEENS
4045891,,,4423 AVENUE L,BROOKLYN
3975280,,,,
4026698,,,,
4013961,,,,
4020745,,,,
3834420,,AVENUE X,,BROOKLYN
3979807,,BELT PARKWAY,,BROOKLYN
3926907,,CROSS ISLAND PARKWAY,,QUEENS
3853474,,,,
3876404,,,,
3883566,,,,
3832588,,,,
3975308,,,,
3878592,"(40.7679143, -73.9055832)",,,QUEENS
3888052,,,221-07 64TH AVENUE,QUEENS
4035792,,,,
3866435,,,,
3908143,,,,
3952250,"(40.8807245, -73.8251811)",,,BRONX
3860039,,,,
3830792,,VAN WYCK EXPRESSWAY,,QUEENS
3856889,,,,
3897851,"(40.6690462, -73.7387396)",,,QUEENS
3994620,"(40.80994735, -73.80302777265)",,,BRONX
3899727,,,,
4008464,,,,
3941300,,,,
3873821,,,894 MYRTLE AVENUE,BROOKLYN
4038012,,,,
3836615,,,,
3850555,,,,
3824169,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3972496,,GRAND CENTRAL PARKWAY,,QUEENS
3899866,,,125 EAST 38TH STREET,MANHATTAN
3909128,,,,
3858594,,,,
3943243,,VERRAZZANO-NARROWS BRIDGE (STATEN ISLAND BOUND),,BROOKLYN
3976404,,FDR DRIVE,,MANHATTAN
4019748,,,816 FLUSHING AVENUE,BROOKLYN
3835110,,,,
4010970,,,,
4050584,,,,
3924611,,,,
3964520,,,,
4039973,,,,
4030766,,CROSS ISLAND PARKWAY,,QUEENS
3821282,,,,
3925994,,,,
4017202,,,,
3986483,"(40.5831576, -73.9744845)",,,BROOKLYN
3879075,,,,
3867971,,,,
3987173,,,,
3910033,,BELT PARKWAY,,BROOKLYN
3951043,,,,
3985328,"(40.7530794, -73.9062074)",,,QUEENS
3914089,,NORTH 4TH STREET,,BROOKLYN
3857985,,,,
3872800,,,378 HEBERTON AVENUE,STATEN ISLAND
3942554,,,,
3851722,,,,
4055346,,,,
3919809,,,,
4045454,,,,
4037473,,,,
4049942,,CROSS ISLAND PARKWAY,,QUEENS
3945017,,,131 EAST GUN HILL ROAD,BRONX
3964062,,,,
3960847,,EAST 22ND STREET,,MANHATTAN
3836200,,VAN WYCK EXPRESSWAY,,QUEENS
4003750,,,1699 ATLANTIC AVENUE,BROOKLYN
4039371,,,,
3866281,,,,
4015274,,,,
4041455,,FDR DRIVE,,MANHATTAN
3915995,,LONG ISLAND EXPRESSWAY,,QUEENS
3919295,,,,
3892288,,,,
3919509,,CLEARVIEW EXPRESSWAY,,QUEENS
3877894,,SPRINGFIELD BOULEVARD,,QUEENS
4029229,,GRAND CENTRAL PARKWAY,,QUEENS
3928277,,,30-07 34TH STREET,QUEENS
3912746,,,301 CLIFTON PLACE,BROOKLYN
3857645,,,,
3825121,"(40.7264942, -73.9767079)",,,MANHATTAN
4003566,,,,
3878664,,,,
3954665,,,,
3843552,,,,
4008521,,,,
3952333,,AMSTERDAM AVENUE,,MANHATTAN
3959927,,,,
3840018,,,,
4041311,,,25 HIGHLAWN AVENUE,BROOKLYN
4035113,,CHRISTOPHER STREET,,MANHATTAN
3865029,,,,
4010034,,,,
4029872,,,99-04 57TH AVENUE,QUEENS
3900091,,,,
3993105,,,,
4011956,,,989 3RD AVENUE,MANHATTAN
3959964,,,,
3915927,,BRONX RIVER PARKWAY,,BRONX
3960480,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3820631,,JACKIE ROBINSON PARKWAY,,QUEENS
4004288,,,,
3969274,,BELT PARKWAY,,BROOKLYN
3931781,,BELT PARKWAY,,BROOKLYN
3905371,,,,
3934247,"(40.8220523, -73.8877446)",,,BRONX
3858687,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3840667,,,,
3930946,,,1212 5TH AVENUE,MANHATTAN
3969377,,,,
4026937,,,,
4033965,,,,
3951155,,,101 WEST 70TH STREET,MANHATTAN
4038963,,,335 EAST 196TH STREET,BRONX
3983804,,,,
3861631,,,,
3985680,,,,
3954217,,,,
3879502,"(40.5852075, -73.9313879)",,,BROOKLYN
3941999,,,,
4007972,,,,
3901074,,NORTH GANNON AVENUE,,STATEN ISLAND
3847748,,,161 EAST 97TH STREET,MANHATTAN
3938314,,,,
3838009,,,,
3938470,,,,
4054505,,,,
3892367,,,,
3851950,,,,
3833151,,,,
3962193,,,900 1ST AVENUE,MANHATTAN
3821619,,,,
3996556,,SCHENCK AVENUE,,BROOKLYN
3898030,,,,
4005693,,,1619 NEPTUNE AVENUE,BROOKLYN
3912873,,,,
4040983,,EAST 32ND STREET,,MANHATTAN
3886863,,,,
4041156,,,,
3878419,,,,
4014829,,,,
4003866,,,,
3846833,,WHITESTONE BRIDGE (TOLL),,QUEENS
3997651,,GRAND CONCOURSE,,BRONX
3881362,,,,
3973740,,,,
3980008,,HENRY HUDSON PARKWAY,,MANHATTAN
3869079,,,,
3927750,,,350 WEST 34TH STREET,MANHATTAN
3849047,,,,
4013096,,BELT PARKWAY,,QUEENS
3976101,,,,
3870086,,,,
3914437,,,1804 BERGEN STREET,BROOKLYN
3863583,,,,
3851698,"(40.7697138, -73.8357127)",,,QUEENS
3865584,,,,
3904721,,RICHMOND AVENUE,,STATEN ISLAND
3848833,,,,
3935204,,JAMAICA AVENUE,,BROOKLYN
4013913,,,,
3831094,,FDR DRIVE,,MANHATTAN
3834002,,BELT PARKWAY,,BROOKLYN
3917995,,,,
3838371,,,,
3869875,,,336 1ST AVENUE,MANHATTAN
3992365,,,,
4040643,,QUEENS PLAZA SOUTH,,QUEENS
3903899,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3910878,,,,
3917554,,,105-45 HORACE HARDING EXPRESSWAY,QUEENS
3978017,,,,
3864223,,,90 EAST 42ND STREET,MANHATTAN
3930485,,,,
3827174,,,,
3991227,"(40.7152435, -73.97821139999999)",,,MANHATTAN
4037654,,,,
4018897,,,,
3996841,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3848646,,,,
3873109,"(40.8595867, -73.9132238)",,,BRONX
3848301,"(40.6726511, -73.9696325)",,,BROOKLYN
3959164,,BELT PARKWAY,,BROOKLYN
3892751,,,98 BANK STREET,MANHATTAN
3913993,,,,
3988612,,,,
4041726,"(40.587214, -73.952475)",,,BROOKLYN
3896679,,BRONX RIVER PARKWAY,,BRONX
3914022,,,,
3917876,,CROSS ISLAND PARKWAY,,QUEENS
3939999,,WEST 41ST STREET,,MANHATTAN
3916011,,,37-01 COLLEGE POINT BOULEVARD,QUEENS
3914400,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
4051759,,,,
3937578,,,,
3838789,,,,
3878547,,,,
3931790,,RICHMOND AVENUE,,STATEN ISLAND
3979887,,,101-02 ROCKAWAY BOULEVARD,QUEENS
3844710,,,,
3940088,,,101 WEST 144TH STREET,MANHATTAN
3955026,,,,
3856147,,,,
3882702,,,,
4034771,,,,
3827970,,,221 ELMWOOD AVENUE,BROOKLYN
3837298,,,,
3979293,,,10 EAST 138TH STREET,MANHATTAN
3943242,,,6717 4TH AVENUE,BROOKLYN
3997793,,NAVY STREET,,BROOKLYN
3858192,,,4730 HYLAN BOULEVARD,STATEN ISLAND
3929913,,,,
3888807,,,1724 AVENUE M,BROOKLYN
3949282,,PARKSIDE AVENUE,,BROOKLYN
3989732,,,,
3922730,,,,
3886568,,,,
3872448,,,,
3873406,,MYRTLE AVENUE,,BROOKLYN
4049912,,TYSENS LANE,,STATEN ISLAND
3880563,,,,
3877105,,,,BRONX
3874487,,,,
4005202,,,,
3961101,,,,
3893115,"(40.5972906, -73.99865989999999)",,,BROOKLYN
4029567,,,,
3950624,,,,
3923704,,,,
4016215,,,,
3897641,,,,
3830192,,,361 BRUCKNER BOULEVARD,BRONX
4028650,,,,
3902194,,,,
3979522,"(40.7518985, -73.7744946)",,,QUEENS
3894302,,,,
3904853,,,,
3945551,,,,
3931675,,,,
4003385,,,1401 TRAVIS AVENUE,STATEN ISLAND
4008076,,,,
3911781,,,,
3946565,,,,
4033847,,,,
4026610,,,1460 FOREST AVENUE,STATEN ISLAND
4048240,,,944 EAST 165TH STREET,BRONX
4017214,,,,
3945820,,,,
3977653,,,,
4031914,,,,
3916225,,,,
3948584,,,,
3849130,,,,
3870060,,,,
3933828,,,,
3832140,,,,QUEENS
3864727,,,,
3925550,,,,
3886760,,,,
3973957,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3852444,,,30-002 14TH STREET,QUEENS
3900989,,CROSS BRONX EXPRESSWAY,,BRONX
3845939,,BELT PARKWAY,,QUEENS
3848766,"(40.7890329, -73.95384589999999)",,,MANHATTAN
4052923,,BELT PARKWAY,,BROOKLYN
3902745,,QUEENS BOULEVARD,,QUEENS
3826952,,,,
3837224,,,100A 7TH AVENUE SOUTH,MANHATTAN
3921093,,,,
4026871,,CLEARVIEW EXPRESSWAY,,QUEENS
4051377,,48TH STREET,,QUEENS
3859885,,,,
4038137,,,,
4018873,,,,BROOKLYN
4021592,,,,
3891332,,,,
4003174,"(40.6531859, -73.8388049)",,,QUEENS
3998697,,,,
4004953,,,,
4041519,,,,
3986086,"(40.7631745, -73.9997631)",,,MANHATTAN
4010341,,,,
3883482,,,,
3922446,,,,
3956849,,,,
3850014,,,,
3942306,,,,
3954576,,,91 BRUCKNER BOULEVARD,BRONX
3936888,,LONG ISLAND EXPRESSWAY,,QUEENS
4004210,,,2183 85TH STREET,BROOKLYN
3850914,,,1845 RICHMOND AVENUE,STATEN ISLAND
3869471,,,,
3832741,,,,
3968262,,,,
3977174,,,,
3855578,,PROSPECT EXPRESSWAY,,BROOKLYN
3956932,,BELT PARKWAY,,QUEENS
3931834,,,,
3856680,,HARLEM RIVER DRIVE,,MANHATTAN
3880103,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
4007794,,,,
3899136,,,,
3840866,,,,
3854302,,,,
3857187,,,,
3828747,,,,
3851832,,,,
3897316,,LONG ISLAND EXPRESSWAY,,QUEENS
4033081,,,,
3942667,,,,
3987715,,,,
3839962,,,,
3893793,,LONG ISLAND EXPRESSWAY,,QUEENS
3831313,,GRAND CENTRAL PARKWAY,,QUEENS
3976344,,,,
3838392,,,,
3999325,,,,
4034081,,,,
3940397,,FULTON STREET,,BROOKLYN
3897083,,,,
3870338,,,219 NEW LOTS AVENUE,BROOKLYN
3847302,,MANHATTAN BRIDGE LOWER LEVEL,,MANHATTAN
4045796,,CROSS ISLAND PARKWAY,,QUEENS
3824368,,VAN WYCK EXPRESSWAY,,QUEENS
3881754,,,160-39 9TH AVENUE,QUEENS
3910104,"(40.7617735, -73.9776347)",,,MANHATTAN
3943741,"(40.8571707, -73.8434164)",,,BRONX
3981568,,,,
3867940,,,,
4032569,"(40.6066162, -74.0446602)",,,STATEN ISLAND
3935979,,,,
4049571,,,,
3825278,,GRAND CENTRAL PARKWAY,,QUEENS
3874641,,GOWANUS EXPRESSWAY,,BROOKLYN
4018288,"(40.6066162, -74.0446602)",,,STATEN ISLAND
3911672,,QUEENS PLAZA SOUTH,,QUEENS
3978192,,MAURICE AVENUE,,QUEENS
3924854,,GRAND CENTRAL PARKWAY,,QUEENS
4035102,,,,
3868163,,BAY RIDGE PARKWAY,,BROOKLYN
3954309,,,,
3862076,,,,
3981525,,,,
3938307,,,,
3850823,,,,
3867980,,WILLIS AVENUE BRIDGE,,MANHATTAN
4008957,,,,
3979783,,,,
3911551,,,,
3999734,"(40.6918087, -73.8109642)",,,QUEENS
3834411,,,,
3984506,,,,
4033128,,WEST 118TH STREET,,MANHATTAN
3982077,,,,
3900020,,,,
3972641,,,,
3905112,,,,
3887815,,,,
3953951,,,251 WEST 148TH STREET,MANHATTAN
3877774,,,,
3841731,,,,
3945866,,,,
3989419,,,27-29 CLEVELAND PLACE,MANHATTAN
3969855,,,5322 AVENUE N,BROOKLYN
3858067,,CROSS BRONX EXPRESSWAY,,BRONX
3932415,,SHORE PARKWAY SERVICE ROAD,,BROOKLYN
3978588,,,,
3921470,,,,
3936890,,,,
3845960,,,,
3855780,"(40.6701714, -73.8459379)",,,QUEENS
3945712,,,,
3881548,"(40.8442216, -73.8361077)",,,BRONX
3904364,,,,
4048007,,,,
3884330,,,,
3934649,,,313 38TH STREET,BROOKLYN
3883958,,,,
3842159,,,,
4038257,,,,
4025924,,,,
3978985,,,,
3923670,,WHITESTONE BRIDGE (TOLL),,QUEENS
3963374,,,,
3821836,,,375 PARK AVENUE,BROOKLYN
3878513,,CENTRE STREET,,MANHATTAN
4031513,,,,
4002115,,,,
4018479,,,,
3824680,,,,
3960190,,,1846 BRUCKNER BOULEVARD,BRONX
3986737,,,,
3872562,,,,
3864028,,,,
3822450,,MAPLE STREET,,BROOKLYN
3868525,,,,
4001115,,,,
3892805,,,,
3999473,,,,
4034885,,,,
3920121,,,,
3877363,,,,
3972846,,WEST SHORE EXPRESSWAY,,STATEN ISLAND
3844168,"(40.7043787, -73.9166216)",,,BROOKLYN
3891545,,,400 EAST 62ND STREET,MANHATTAN
3998923,,GOWANUS EXPRESSWAY,,BROOKLYN
3907613,,CROSS ISLAND PARKWAY,,QUEENS
3878324,,,,
3922535,"(40.7906722, -73.9793528)",,,MANHATTAN
3829046,,FDR DRIVE,,MANHATTAN
3963169,,,,
3994880,,,107-08 37TH AVENUE,QUEENS
3884162,,VAN WYCK EXPRESSWAY,,QUEENS
3947038,,,,MANHATTAN
3839787,,,,
3983899,,,,
3834906,,FDR DRIVE,,MANHATTAN
3859311,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4039241,,,,
3960426,,,,
4048205,,,,
3857608,"(40.6340114, -73.8816466)",,,BROOKLYN
3893838,,,136-48 HOOK CREEK BOULEVARD,QUEENS
3996897,,WEST 41ST STREET,,MANHATTAN
3892014,,,,
3883837,,CROSS BRONX EXPRESSWAY,,BRONX
3890535,,,92-12 168TH PLACE,QUEENS
3927486,,,1885 ATLANTIC AVENUE,BROOKLYN
3892682,,,,
3898158,,,,
3843783,,,,
3889301,,,,
4048521,,,,
3995500,"(40.8595298, -73.827198)",,,BRONX
3906486,,,,
4032665,,,,
4000742,,LONG ISLAND EXPRESSWAY,,QUEENS
3929440,,,,
3842538,,,,
3912433,,,,
3883048,,,818 LINDEN BOULEVARD,BROOKLYN
3830589,,,,
3878938,,,1378 FOREST AVENUE,STATEN ISLAND
3891566,,,,
3919269,,,,
3951968,,,315 GATES AVENUE,BROOKLYN
3946032,,,,
3980132,,,,
4020132,,,882 ATLANTIC AVENUE,BROOKLYN
4021113,,,236 WEST 73RD STREET,MANHATTAN
4000600,,,,
4019465,,,,
4054965,,,,
3903174,,,,
3910430,,,1322 BEDFORD AVENUE,BROOKLYN
4006414,,,942 FLATBUSH AVENUE,BROOKLYN
3944685,,,,
4002207,,,,
4052781,,,,
4045459,,,,
3895131,,,617 EAST 241ST STREET,BRONX
3863114,,BELT PARKWAY,,BROOKLYN
3913745,"(40.840766, -73.917299)",,,BRONX
3962265,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3935922,,GRAND CONCOURSE,,BRONX
3991844,,,,
4020186,,,,
3864359,,,,
3854482,,LAIGHT STREET,,MANHATTAN
4041204,,,133-20 LIBERTY AVENUE,QUEENS
3887542,,,,
3974271,,,,
3941967,,LONG ISLAND EXPRESSWAY,,QUEENS
3894894,,,,
3982479,,,,
3828472,,AVENUE D,,BROOKLYN
3938556,,,,
4032720,,,,
4039411,,,,
3874094,,,,
3882721,,,,
3995416,,,,
3944682,"(40.726734, -73.908047)",,,QUEENS
3976567,,,141-61 NORTHERN BOULEVARD,QUEENS
4028048,,EMPIRE BOULEVARD,,BROOKLYN
3853286,,,1007 EVERGREEN AVENUE,BRONX
3898588,,,,MANHATTAN
4032566,,,,
3976163,"(40.764971, -73.745278)",,,QUEENS
3972502,,,21-02 29TH AVENUE,QUEENS
3922007,,HARLEM RIVER DRIVE,,MANHATTAN
3919853,,TILLARY STREET,,BROOKLYN
3989757,,,1424 BALCOM AVENUE,BRONX
3961933,,ATLANTIC AVENUE,,BROOKLYN
3957666,,,,
3951223,,,,
4043916,,,,
3857691,,,,
3823478,,,,
3875440,,,922 EAST 233RD STREET,BRONX
3863436,,,,
4038872,,,,
4028451,,,,
3979171,,,,
3934509,,,,
4010381,"(40.6690686, -73.8617107)",,,BROOKLYN
3932534,,,,
3914127,,,,
3972051,,,,
3898692,,,,
3939967,,,,
4029903,,,,
3975139,,,39 5TH AVENUE,MANHATTAN
4040981,,,,
3967875,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3868961,,,,
4013402,,,,
3830057,,,,
3916092,,,,
3891106,,,1019 ROCKLAND AVENUE,STATEN ISLAND
4005947,,,,
3825227,,HENRY HUDSON PARKWAY,,MANHATTAN
3988022,,,,
3953860,,,,
4048683,,,,
3822936,,CROSS ISLAND PARKWAY,,QUEENS
3915498,,,,
3843970,,,,
3966605,"(40.758376, -73.97100510000001)",,,MANHATTAN
3973244,,,,
3932337,,,,
4037692,,JACKIE ROBINSON PARKWAY,,QUEENS
3998837,,RICHMOND AVENUE,,STATEN ISLAND
4037754,,,,
3984844,,,,
3847909,,THROGS NECK BOULEVARD,,BRONX
4055508,,,2570 86TH STREET,BROOKLYN
4008783,,,,BROOKLYN
3878894,,VERRAZZANO-NARROWS BRIDGE (STATEN ISLAND BOUND),,BROOKLYN
4013592,,,,
4000441,,,,
3880605,,,,
3864552,,,,
4021781,,,,
3828935,"(40.6713323469388, -73.9090853061224)",,,BROOKLYN
3833948,,,,
3862567,,,,
3876347,,,,MANHATTAN
4034914,,,,
3836194,,,,
4053563,,,,
4002154,,,119 LEFFERTS AVENUE,BROOKLYN
3914035,,,,
3998095,,,,
4013125,,BELT PARKWAY,,BROOKLYN
3936476,,NORTH GANNON AVENUE,,STATEN ISLAND
3886590,,,649 BAY RIDGE AVENUE,BROOKLYN
4004561,,,30-07 34TH STREET,QUEENS
3978794,,CROSS BRONX EXPRESSWAY,,BRONX
3903440,,,,
4037892,,,,
3852178,,,62 SUFFOLK AVENUE,STATEN ISLAND
3957699,,,,
3867010,,ROBERT F. KENNEDY BRIDGE SOUTHBOUND,,QUEENS
3859337,,,,
4007890,,,2236 CROSS BRONX EXPRESSWAY,BRONX
3944832,,BELT PARKWAY,,BROOKLYN
3968751,"(40.7562634, -73.9800255)",,,MANHATTAN
4000660,,NEW DORP LANE,,STATEN ISLAND
3999554,"(40.7613312, -74.0016375)",,,MANHATTAN
3989455,,,6201 5TH AVENUE,BROOKLYN
3938276,,,,
3925773,,,2 EAST GUN HILL ROAD,BRONX
3859422,,,,
3974951,,,,MANHATTAN
3822631,,,,
4038515,,,,
3978270,,,,
3879393,,VERRAZZANO-NARROWS BRIDGE,,BROOKLYN
3968334,,LONG ISLAND EXPRESSWAY,,QUEENS
3827442,,,2 EAST 161ST STREET,BRONX
4052517,,,,
4040591,,,84-19 91ST AVENUE,QUEENS
4050419,,,,
3967074,,,,
3862763,,,,
3973378,,,,
3965067,,,,
3950441,,,,
3991353,,,121-06 LIBERTY AVENUE,QUEENS
3965558,,,,
4019576,,NORTHERN BOULEVARD,,QUEENS
3883650,,GRAND CENTRAL PARKWAY,,QUEENS
3920923,,,,
3958637,,SEDGWICK AVENUE,,BRONX
3883855,"(40.8610713, -73.890294)",,,BRONX
3949516,,,,
3880703,,,,
3821271,,,,
4045781,,,,
3892311,"(40.6726511, -73.9696325)",,,BROOKLYN
3970499,,,,
3849794,,,,
3945498,,,,
4009422,,,,
3884715,,,,
4016965,,,,
4017654,,,,
3913750,,,2068 PITMAN AVENUE,BRONX
3873894,,,,
3972518,,,,
4041969,,,,
4017268,,,50 SICKLES STREET,MANHATTAN
3954821,,,,
3877222,,,,
